:START_ID,:END_ID,:TYPE,weight,description
disease_877,treatment_703,TREATED_WITH,0.6,Nephritis treated with History
disease_877,treatment_729,TREATED_WITH,0.6,Nephritis treated with Lens-Induced Uveitis
disease_877,treatment_731,TREATED_WITH,0.6,Nephritis treated with Lyme Disease
disease_877,treatment_773,TREATED_WITH,0.6,Nephritis treated with Postoperative
disease_877,treatment_793,TREATED_WITH,0.6,Nephritis treated with Scleral Buckle
disease_879,treatment_108,TREATED_WITH,0.6,Retinitis treated with Child
disease_879,treatment_298,TREATED_WITH,0.6,Retinitis treated with Inflammatory Bowel Disease
disease_879,treatment_448,TREATED_WITH,0.6,Retinitis treated with Reactive Arthritis
disease_879,treatment_631,TREATED_WITH,0.6,Retinitis treated with Behçet Disease
disease_879,treatment_729,TREATED_WITH,0.6,Retinitis treated with Lens-Induced Uveitis
disease_879,treatment_731,TREATED_WITH,0.6,Retinitis treated with Lyme Disease
disease_879,treatment_793,TREATED_WITH,0.6,Retinitis treated with Scleral Buckle
disease_915,treatment_108,TREATED_WITH,0.6,Arthritis treated with Child
disease_915,treatment_448,TREATED_WITH,0.6,Arthritis treated with Reactive Arthritis
disease_915,treatment_548,TREATED_WITH,0.6,Arthritis treated with Topical Steroid
disease_915,treatment_549,TREATED_WITH,0.6,Arthritis treated with Topical Steroids
disease_915,treatment_609,TREATED_WITH,0.6,Arthritis treated with Acute
disease_915,treatment_631,TREATED_WITH,0.6,Arthritis treated with Behçet Disease
disease_915,treatment_636,TREATED_WITH,0.6,Arthritis treated with Cataract Extraction
disease_915,treatment_642,TREATED_WITH,0.6,Arthritis treated with Chronic
disease_915,treatment_703,TREATED_WITH,0.6,Arthritis treated with History
disease_915,treatment_729,TREATED_WITH,0.6,Arthritis treated with Lens-Induced Uveitis
disease_915,treatment_731,TREATED_WITH,0.6,Arthritis treated with Lyme Disease
disease_915,treatment_773,TREATED_WITH,0.6,Arthritis treated with Postoperative
disease_935,treatment_108,TREATED_WITH,0.6,Spondylitis treated with Child
disease_935,treatment_448,TREATED_WITH,0.6,Spondylitis treated with Reactive Arthritis
disease_935,treatment_548,TREATED_WITH,0.6,Spondylitis treated with Topical Steroid
disease_935,treatment_549,TREATED_WITH,0.6,Spondylitis treated with Topical Steroids
disease_935,treatment_580,TREATED_WITH,0.6,Spondylitis treated with Uveitis
disease_935,treatment_609,TREATED_WITH,0.6,Spondylitis treated with Acute
disease_935,treatment_631,TREATED_WITH,0.6,Spondylitis treated with Behçet Disease
disease_935,treatment_636,TREATED_WITH,0.6,Spondylitis treated with Cataract Extraction
disease_935,treatment_642,TREATED_WITH,0.6,Spondylitis treated with Chronic
disease_935,treatment_703,TREATED_WITH,0.6,Spondylitis treated with History
disease_935,treatment_729,TREATED_WITH,0.6,Spondylitis treated with Lens-Induced Uveitis
disease_935,treatment_731,TREATED_WITH,0.6,Spondylitis treated with Lyme Disease
disease_935,treatment_773,TREATED_WITH,0.6,Spondylitis treated with Postoperative
disease_935,treatment_793,TREATED_WITH,0.6,Spondylitis treated with Scleral Buckle
disease_978,treatment_108,TREATED_WITH,0.6,Leptospirosis treated with Child
disease_978,treatment_298,TREATED_WITH,0.6,Leptospirosis treated with Inflammatory Bowel Disease
disease_978,treatment_448,TREATED_WITH,0.6,Leptospirosis treated with Reactive Arthritis
disease_978,treatment_548,TREATED_WITH,0.6,Leptospirosis treated with Topical Steroid
disease_978,treatment_549,TREATED_WITH,0.6,Leptospirosis treated with Topical Steroids
disease_978,treatment_580,TREATED_WITH,0.6,Leptospirosis treated with Uveitis
disease_978,treatment_631,TREATED_WITH,0.6,Leptospirosis treated with Behçet Disease
disease_978,treatment_636,TREATED_WITH,0.6,Leptospirosis treated with Cataract Extraction
disease_978,treatment_703,TREATED_WITH,0.6,Leptospirosis treated with History
disease_978,treatment_729,TREATED_WITH,0.6,Leptospirosis treated with Lens-Induced Uveitis
disease_978,treatment_773,TREATED_WITH,0.6,Leptospirosis treated with Postoperative
disease_978,treatment_793,TREATED_WITH,0.6,Leptospirosis treated with Scleral Buckle
disease_009,treatment_108,TREATED_WITH,0.6,Herpetic Keratouveitis treated with Child
disease_009,treatment_201,TREATED_WITH,0.6,Herpetic Keratouveitis treated with Fluorescein
disease_009,treatment_448,TREATED_WITH,0.6,Herpetic Keratouveitis treated with Reactive Arthritis
disease_009,treatment_609,TREATED_WITH,0.6,Herpetic Keratouveitis treated with Acute
disease_009,treatment_693,TREATED_WITH,0.6,Herpetic Keratouveitis treated with Fluorescein Angiography
disease_009,treatment_731,TREATED_WITH,0.6,Herpetic Keratouveitis treated with Lyme Disease
disease_009,treatment_756,TREATED_WITH,0.6,Herpetic Keratouveitis treated with Paracentesis
disease_009,treatment_792,TREATED_WITH,0.6,Herpetic Keratouveitis treated with Sarcoidosis
disease_009,treatment_811,TREATED_WITH,0.6,Herpetic Keratouveitis treated with Syphilis
disease_009,treatment_826,TREATED_WITH,0.6,Herpetic Keratouveitis treated with Tuberculosis
disease_072,treatment_756,TREATED_WITH,0.6,Idiopathic treated with Paracentesis
disease_072,treatment_811,TREATED_WITH,0.6,Idiopathic treated with Syphilis
disease_171,treatment_756,TREATED_WITH,0.6,Uveitis treated with Paracentesis
disease_276,treatment_201,TREATED_WITH,0.6,Inflammatory treated with Fluorescein
disease_276,treatment_693,TREATED_WITH,0.6,Inflammatory treated with Fluorescein Angiography
disease_330,treatment_108,TREATED_WITH,0.6,Sarcoidosis treated with Child
disease_330,treatment_201,TREATED_WITH,0.6,Sarcoidosis treated with Fluorescein
disease_330,treatment_448,TREATED_WITH,0.6,Sarcoidosis treated with Reactive Arthritis
disease_330,treatment_693,TREATED_WITH,0.6,Sarcoidosis treated with Fluorescein Angiography
disease_330,treatment_756,TREATED_WITH,0.6,Sarcoidosis treated with Paracentesis
disease_425,treatment_201,TREATED_WITH,0.6,Keratouveitis treated with Fluorescein
disease_425,treatment_448,TREATED_WITH,0.6,Keratouveitis treated with Reactive Arthritis
disease_425,treatment_609,TREATED_WITH,0.6,Keratouveitis treated with Acute
disease_425,treatment_693,TREATED_WITH,0.6,Keratouveitis treated with Fluorescein Angiography
disease_425,treatment_731,TREATED_WITH,0.6,Keratouveitis treated with Lyme Disease
disease_425,treatment_756,TREATED_WITH,0.6,Keratouveitis treated with Paracentesis
disease_425,treatment_792,TREATED_WITH,0.6,Keratouveitis treated with Sarcoidosis
disease_425,treatment_811,TREATED_WITH,0.6,Keratouveitis treated with Syphilis
disease_425,treatment_826,TREATED_WITH,0.6,Keratouveitis treated with Tuberculosis
disease_464,treatment_201,TREATED_WITH,0.6,Anterior Uveitis treated with Fluorescein
disease_464,treatment_693,TREATED_WITH,0.6,Anterior Uveitis treated with Fluorescein Angiography
disease_464,treatment_756,TREATED_WITH,0.6,Anterior Uveitis treated with Paracentesis
disease_464,treatment_792,TREATED_WITH,0.6,Anterior Uveitis treated with Sarcoidosis
disease_464,treatment_811,TREATED_WITH,0.6,Anterior Uveitis treated with Syphilis
disease_464,treatment_826,TREATED_WITH,0.6,Anterior Uveitis treated with Tuberculosis
disease_485,treatment_108,TREATED_WITH,0.6,Less Common treated with Child
disease_485,treatment_201,TREATED_WITH,0.6,Less Common treated with Fluorescein
disease_485,treatment_448,TREATED_WITH,0.6,Less Common treated with Reactive Arthritis
disease_485,treatment_580,TREATED_WITH,0.6,Less Common treated with Uveitis
disease_485,treatment_693,TREATED_WITH,0.6,Less Common treated with Fluorescein Angiography
disease_485,treatment_731,TREATED_WITH,0.6,Less Common treated with Lyme Disease
disease_485,treatment_756,TREATED_WITH,0.6,Less Common treated with Paracentesis
disease_485,treatment_811,TREATED_WITH,0.6,Less Common treated with Syphilis
disease_711,treatment_201,TREATED_WITH,0.6,Lyme Disease treated with Fluorescein
disease_711,treatment_693,TREATED_WITH,0.6,Lyme Disease treated with Fluorescein Angiography
disease_711,treatment_756,TREATED_WITH,0.6,Lyme Disease treated with Paracentesis
disease_711,treatment_826,TREATED_WITH,0.6,Lyme Disease treated with Tuberculosis
disease_714,treatment_201,TREATED_WITH,0.6,Toxoplasmosis treated with Fluorescein
disease_714,treatment_693,TREATED_WITH,0.6,Toxoplasmosis treated with Fluorescein Angiography
disease_714,treatment_756,TREATED_WITH,0.6,Toxoplasmosis treated with Paracentesis
disease_714,treatment_792,TREATED_WITH,0.6,Toxoplasmosis treated with Sarcoidosis
disease_714,treatment_811,TREATED_WITH,0.6,Toxoplasmosis treated with Syphilis
disease_714,treatment_826,TREATED_WITH,0.6,Toxoplasmosis treated with Tuberculosis
disease_716,treatment_201,TREATED_WITH,0.6,Syphilis treated with Fluorescein
disease_716,treatment_448,TREATED_WITH,0.6,Syphilis treated with Reactive Arthritis
disease_716,treatment_693,TREATED_WITH,0.6,Syphilis treated with Fluorescein Angiography
disease_716,treatment_756,TREATED_WITH,0.6,Syphilis treated with Paracentesis
disease_722,treatment_201,TREATED_WITH,0.6,Hla-B27 treated with Fluorescein
disease_722,treatment_693,TREATED_WITH,0.6,Hla-B27 treated with Fluorescein Angiography
disease_722,treatment_756,TREATED_WITH,0.6,Hla-B27 treated with Paracentesis
disease_722,treatment_792,TREATED_WITH,0.6,Hla-B27 treated with Sarcoidosis
disease_722,treatment_811,TREATED_WITH,0.6,Hla-B27 treated with Syphilis
disease_722,treatment_826,TREATED_WITH,0.6,Hla-B27 treated with Tuberculosis
disease_761,treatment_201,TREATED_WITH,0.6,Tuberculosis treated with Fluorescein
disease_761,treatment_448,TREATED_WITH,0.6,Tuberculosis treated with Reactive Arthritis
disease_761,treatment_693,TREATED_WITH,0.6,Tuberculosis treated with Fluorescein Angiography
disease_761,treatment_731,TREATED_WITH,0.6,Tuberculosis treated with Lyme Disease
disease_761,treatment_756,TREATED_WITH,0.6,Tuberculosis treated with Paracentesis
disease_787,treatment_201,TREATED_WITH,0.6,Fatigue treated with Fluorescein
disease_787,treatment_693,TREATED_WITH,0.6,Fatigue treated with Fluorescein Angiography
disease_787,treatment_756,TREATED_WITH,0.6,Fatigue treated with Paracentesis
disease_787,treatment_792,TREATED_WITH,0.6,Fatigue treated with Sarcoidosis
disease_787,treatment_811,TREATED_WITH,0.6,Fatigue treated with Syphilis
disease_787,treatment_826,TREATED_WITH,0.6,Fatigue treated with Tuberculosis
disease_851,treatment_693,TREATED_WITH,0.6,Hypopyon treated with Fluorescein Angiography
disease_851,treatment_756,TREATED_WITH,0.6,Hypopyon treated with Paracentesis
disease_851,treatment_792,TREATED_WITH,0.6,Hypopyon treated with Sarcoidosis
disease_851,treatment_811,TREATED_WITH,0.6,Hypopyon treated with Syphilis
disease_851,treatment_826,TREATED_WITH,0.6,Hypopyon treated with Tuberculosis
disease_874,treatment_201,TREATED_WITH,0.6,Granuloma treated with Fluorescein
disease_874,treatment_693,TREATED_WITH,0.6,Granuloma treated with Fluorescein Angiography
disease_874,treatment_756,TREATED_WITH,0.6,Granuloma treated with Paracentesis
disease_905,treatment_448,TREATED_WITH,0.6,Diagnosis treated with Reactive Arthritis
disease_905,treatment_731,TREATED_WITH,0.6,Diagnosis treated with Lyme Disease
disease_905,treatment_811,TREATED_WITH,0.6,Diagnosis treated with Syphilis
disease_915,treatment_201,TREATED_WITH,0.6,Arthritis treated with Fluorescein
disease_915,treatment_693,TREATED_WITH,0.6,Arthritis treated with Fluorescein Angiography
disease_915,treatment_756,TREATED_WITH,0.6,Arthritis treated with Paracentesis
disease_915,treatment_811,TREATED_WITH,0.6,Arthritis treated with Syphilis
disease_915,treatment_826,TREATED_WITH,0.6,Arthritis treated with Tuberculosis
disease_935,treatment_201,TREATED_WITH,0.6,Spondylitis treated with Fluorescein
disease_935,treatment_693,TREATED_WITH,0.6,Spondylitis treated with Fluorescein Angiography
disease_935,treatment_756,TREATED_WITH,0.6,Spondylitis treated with Paracentesis
disease_935,treatment_792,TREATED_WITH,0.6,Spondylitis treated with Sarcoidosis
disease_935,treatment_811,TREATED_WITH,0.6,Spondylitis treated with Syphilis
disease_935,treatment_826,TREATED_WITH,0.6,Spondylitis treated with Tuberculosis
disease_987,treatment_108,TREATED_WITH,0.6,Spondyloarthropathy treated with Child
disease_987,treatment_201,TREATED_WITH,0.6,Spondyloarthropathy treated with Fluorescein
disease_987,treatment_448,TREATED_WITH,0.6,Spondyloarthropathy treated with Reactive Arthritis
disease_987,treatment_580,TREATED_WITH,0.6,Spondyloarthropathy treated with Uveitis
disease_987,treatment_609,TREATED_WITH,0.6,Spondyloarthropathy treated with Acute
disease_987,treatment_693,TREATED_WITH,0.6,Spondyloarthropathy treated with Fluorescein Angiography
disease_987,treatment_703,TREATED_WITH,0.6,Spondyloarthropathy treated with History
disease_987,treatment_731,TREATED_WITH,0.6,Spondyloarthropathy treated with Lyme Disease
disease_987,treatment_756,TREATED_WITH,0.6,Spondyloarthropathy treated with Paracentesis
disease_987,treatment_792,TREATED_WITH,0.6,Spondyloarthropathy treated with Sarcoidosis
disease_987,treatment_811,TREATED_WITH,0.6,Spondyloarthropathy treated with Syphilis
disease_987,treatment_826,TREATED_WITH,0.6,Spondyloarthropathy treated with Tuberculosis
disease_171,treatment_031,TREATED_WITH,0.6,"Uveitis treated with Although Topical Prostaglandins May Rarely Cause Uveitis, They Should Be Tried If Other Medical Management Is Ineffective Before Considering Glaucoma Surgery."
disease_171,treatment_036,TREATED_WITH,0.6,Uveitis treated with Ankylosing Spondylitis: Often Requires Systemic Anti-Inflammatory Agents
disease_171,treatment_067,TREATED_WITH,0.6,Uveitis treated with Azithromycin
disease_171,treatment_072,TREATED_WITH,0.6,Uveitis treated with Behçet Disease: See
disease_171,treatment_100,TREATED_WITH,0.6,Uveitis treated with Cellular Blockage Of The Trabecular Meshwork. See
disease_171,treatment_111,TREATED_WITH,0.6,Uveitis treated with Chronic Iridocyclitis Of Children: Same As Jia.
disease_171,treatment_198,TREATED_WITH,0.6,Uveitis treated with Fhic: Usually Does Not Respond To Or Require Steroids
disease_171,treatment_227,TREATED_WITH,0.6,Uveitis treated with Glaucomatocyclitic Crisis: See
disease_171,treatment_231,TREATED_WITH,0.6,Uveitis treated with Herpetic Uveitis: Herpes Simplex Typically Requires Topical Or Oral Antivirals And Steroid Drops For Nonepithelial Corneal Disease. Herpetic Iridocyclitis Benefits From Topical Steroids And Systemic Antiviral Medications
disease_171,treatment_312,TREATED_WITH,0.6,"Uveitis treated with Jia: Topical Steroids Can Be Useful Acutely For Reducing Cells And Flare, But Should Be Minimized For Long-Term Therapy To Reduce The Risk Of Cataract And Glaucoma, Both Of Which Are More Common In Children. Systemic Steroid Therapy In Children May Cause Growth Suppression And Should Be Avoided If Possible. Prolonged Cycloplegic Therapy May Be Required And Necessitate Appropriate Refractive Correction. Consultation With Rheumatology, Pediatrics, And/Or A Uveitis Specialist Is Useful As Immunomodulatory Therapy"
disease_171,treatment_320,TREATED_WITH,0.6,Uveitis treated with Lens-Induced Uveitis: Usually Requires Removal Of The Lens Material. See
disease_171,treatment_335,TREATED_WITH,0.6,Uveitis treated with Lyme Disease: See
disease_171,treatment_359,TREATED_WITH,0.6,Uveitis treated with Neovascularization Of The Iris And Angle. See
disease_171,treatment_441,TREATED_WITH,0.6,Uveitis treated with Psoriatic Arthritis: Consider A Rheumatology And/Or Dermatology Consult.
disease_171,treatment_471,TREATED_WITH,0.6,Uveitis treated with Sarcoidosis: See
disease_171,treatment_473,TREATED_WITH,0.6,Uveitis treated with Secondary Angle Closure From Synechiae Formation. See
disease_171,treatment_492,TREATED_WITH,0.6,Uveitis treated with Steroid-Response. See
disease_171,treatment_504,TREATED_WITH,0.6,Uveitis treated with Syphilis: See
disease_171,treatment_569,TREATED_WITH,0.6,"Uveitis treated with Tuberculosis: Refer The Patient To An Internist, Infectious Disease Specialist, Or Public Health Officer For Consideration Of Systemic Treatment. Patients With Ocular Tb Frequently Have No Pulmonary Disease But Still Require Systemic Four-Drug Antituberculous Therapy. Concomitant Oral Steroids Or Methotrexate May Be Necessary."
disease_171,treatment_572,TREATED_WITH,0.6,Uveitis treated with Ugh Syndrome: See
disease_188,treatment_031,TREATED_WITH,0.6,"Scleritis treated with Although Topical Prostaglandins May Rarely Cause Uveitis, They Should Be Tried If Other Medical Management Is Ineffective Before Considering Glaucoma Surgery."
disease_188,treatment_036,TREATED_WITH,0.6,Scleritis treated with Ankylosing Spondylitis: Often Requires Systemic Anti-Inflammatory Agents
disease_188,treatment_067,TREATED_WITH,0.6,Scleritis treated with Azithromycin
disease_188,treatment_072,TREATED_WITH,0.6,Scleritis treated with Behçet Disease: See
disease_188,treatment_100,TREATED_WITH,0.6,Scleritis treated with Cellular Blockage Of The Trabecular Meshwork. See
disease_188,treatment_111,TREATED_WITH,0.6,Scleritis treated with Chronic Iridocyclitis Of Children: Same As Jia.
disease_188,treatment_190,TREATED_WITH,0.6,Scleritis treated with Every
disease_188,treatment_196,TREATED_WITH,0.6,Scleritis treated with Famciclovir
disease_188,treatment_198,TREATED_WITH,0.6,Scleritis treated with Fhic: Usually Does Not Respond To Or Require Steroids
